,user_key,#politics,#tcot,#MAGA,#PJNET,#news,#Trump,#Merkelmussbleiben,#TrumpForPresident,#WakeUpAmerica,#NeverHillary,#IslamKills,#TCOT,#Trump2016,#ccot,#2A,#TrumpPence16,#RejectedDebateTopics,#CCOT,#BlackLivesMatter,#ThingsYouCantIgnore,#TrumpTrain,#MakeAmericaGreatAgain,#ToDoListBeforeChristmas,#pjnet,#SurvivalGuideToThanksgiving,#AlternativeAcronymInterpretations,#p2,#…,#BetterAlternativeToDebates,#ChristmasAftermath,#RealLifeMagicSpells,#Hillary,#ThingsMoreTrustedThanHillary,#GiftIdeasForPoliticians,#2016In4Words,#HillaryClinton,#RuinADinnerInOnePhrase,#MakeMeHateYouInOnePhrase,#IdRunForPresidentIf,#IHaveARightToKnow,#ItsRiskyTo,#OscarHasNoColor,#Prayers4California,#CruzCrew,#Obama,#CrookedHillary,#ISIS,#ThingsNotTaughtAtSchool,#SecondhandGifts,#SometimesItsOkTo,#TrumpsFavoriteHeadline,#ElectionDay,#StopIslam,#Brussels,#IGetDepressedWhen,#ValentinesDayIn3Words,#ImTooOldFor,#ICelebrateTrumpWith,#My2017Resolution,#2016ElectionIn3Words,#Merkel,#POTUSLastTweet,#2017SurvivalTips,#ThingsThatShouldBeCensored,#MustBeBanned,#HillaryForPrison2016,#ReasonsToProtest,#ImWithHer,#NowPlaying,#Clinton,#sports,#TheFirst100DaysToDoList,#TrumpBecause,#AmericaFirst,#teaparty,#RT,#TopVideo,#IHaveADreamThat,#debatenight,#MyFarewellWordsWouldBe,#NoCyberCensorship,#RNCinCLE,#ToFeelBetterI,#TRUMP,#NRA,#local,#maga,#Guns4NY,#ObamasWishList,#TopNews,#GOP,#NeverTrump,#world,#Election2016,#VoteTrump,#teapartynews,#DrainTheSwamp,#GOPDebate,#ThingsPeopleOnTwitterLike,#debate,#Oscars,#RedNationRising,#HowToLoseYourJob,#Benghazi,#MeanGirlsRules,#My2017BiggestHope,#gop,#ToAvoidWorkI,#DemDebate,#HillarysHealth,#NoDAPL,#iceisis,#targets,#opiceisis,#ProbableTrumpsTweets,#LostIn3Words,#FishTV,#TeaParty,#UniteBlue,#MyEmmyNominationWouldBe,#DemsInPhilly,#tlot,#DNC,#Cleveland,#ReasonsToGetDivorced,#HappyBirthdayHarryTruman,#USA,#VegasGOPDebate,#HillaryForPrison,#LNYHBT,#theteaparty,#birtherism,#DrunkBands,#DontTellAnyoneBut,#COSProject,#RenewUS,#TedCruz,#quote,#PrayForBrussels,#debates,#WhatIWouldTellA15YearOldMe,#trump,#IStartCryingWhen,#conservative,#RedneckAMovie,#POTUS,#IDontNeedACostumeBecause,#MyBedroomIn3Words,#health,#BasketOfDeplorables,#OscarsSoWhite,#WhatIWantForChristmasIn4Words,#Tcot,#DemDebateMiami,#HateToEatAndRun,#America,#TGDN,#DogSongs,#ctl,#IfIHadABodyDouble,#girlstalkselfies,#God,#RTifYouAre,#NowPlaying:,#AddABandToATVShow,#My4WordNewYearsResolution,#ThingsDoneByMistake,#sp,#1,#ThanksObama,#phosphorusdisaster,#DonaldTrump,#ILove__ButIHate__,#MakeMusicReligious,#usa,#AddAMovieRuinAMovie,#StonedComicBooks,#FakeNews,#Debate,#Listen2,#SummerAMovie,#CR4U,#AddASongRuinAMovie,#OneWordOffMovieQuotes,#ThingsInventedWhileHigh,#business,#LastMinuteGifts2016,#IfICouldntLie,#MakeTVSexy,#SextingWentWrongWhen,#MyBestFriendIsntAllowed,#SingleSurvivalTips,#IHatePokemonGoBecause,#tgdn,#breaking,#US,#VulnerabilityIn5Words,#SexySports,#EasterIn4Words,#WomensMarch,#music,#WorstPainEverIn3Words,#MakeTVShowsAustralian,#Debates2016,#LiberalLogic,#ChildrenThinkThat,#MAGA…,#trump2016,#PresidentTrump,#LockHerUp,#FeelTheBern,#PodestaEmails,#UnlikelyThingsHeardAtWalmart,#SometimesTwitterMakesMe,#Chicago,#MakeTVShowsCanadian,#DickFlicks,#hiphop,#IslamIsTheProblem,#HillarysEmails,#AddCartoonsToHistory,#realdonaldtrump,#MSM,#TheTroubleWithAddiction,#ImNotWithHer,#soundcloud,#HonorForTheBrave,#rap,#BuildTheWall,#RAPStationRadio,#IReallyLikeYouBut,#1A,#TrumpsArmy,#CancelPlansIn5Words,#BlackTwitter,#MakeDCListen,#WeThePeople,#DNCleak,#FBI,#america,#SupremeSacrificeDay,#IfMyFriendsSawMeNow,#3wordsbetterthanIloveyou,#MillennialSportsTeams,#ChristmasAPopSong,#Florida,#AthleticsTVShows,#Israel,#MyOlympicSportWouldBe,#ClintonFoundation,#ShouldBeAllowedAtWork,#ProblematicKidsShows,#BlueLivesMatter,#SuperOldHeroes,#GardenCityShooting,#CNN,#OhHillNo,#Wikileaks,#HappyBirthdayGeorgeWashington,#love,#ImVotingBecause,#ItsMuchBetterTo,#draintheswamp,#StrongerTogether,#Foke,#NYC,#ThingsToKnowAboutTwitter,#VoterFraud,#OtherThingsToDoIn6Seconds,#BLM,#PodernFamily,#ElectionNight,#OneWordOffBooks,#TrumpPence2016,#VoteTrump2016,#Chelsea,#IsQuiteAChallenge,#2ndAmendmentDay,#RenameMillionWomenMarch,#veterans,#WhenImSotallyTober,#HappyBirthdayHarryTruman!,#DemExit,#JapanAMovie,#Islam,#blacklivesmatter,#MakeABookWarm,#SecondHandGifts,#SanBernardino,#DefundPP,#Hillary4Prison,#ReasonsIAintInARelationship,#ElectionFinalThoughts,#CowTV,#Hannity,#TweetsFrom10YearsAgo,#Texas,#ThingsThatDisturbMe,#News,#mondaymotivation,#Syria,#RulesForEverydayLiving,#Hillary2016,#NeverForget,#IKnewWeWereDoomed,#prayforbrussels,#IAmThankfulFor,#quotes,#IWillAlwaysLove,#ICantBeUrFriendBecause,#Russia,#DebateNight,#GameShowHostPickUpLines,#FriendshipIn5Words,#Breaking,#StayWoke,#ItsUnacceptableTo,#2a,#ImAlwaysOkWith,#SomedayIdLikeToSee,#RobotHipHop,#MAGA3X,#USFA,#SickHillary,#NBCNewsForum,#Blacklivesmatter,#ChelseaNYC,#AllMaleReboots,#2016Election,#Jesus,#SignsYouAreAmerican,#T…,#ReleaseClintonsMedicalRecords,#DemConvention,#OneLetterOffSports,#Obamacare,#SCPrimary,#SoundCloud,#Brexit,#ILikePeopleWho,#JunkScience,#JugendmitMerkel,#CaliforniaMovies,#libertarian,#artyoucanhear,#TrumpArmy,#neverhillary,#military,#DumberBroadway,#TeamTrump,#TwitterCanBeABit,#Iran,#GOPDebateSC,#MuslimBan,#CongressIn5Words,#trumptrain,#Periscope:,#ThingsHillaryGoogles,#nra,#CDU,#guncontrol,#TrumpEnMexico,#iHQ,#AndThenIShouldHaveSaid,#IAmOnFire,#InsultingMovies,#NEVERhillary,#JunkieUS,#rantfortoday,#IAMONFIRE,#Democrats,#RichMovies,#C…,#BB4SP,#nowplaying,#FridayFeeling,#FollowTheMoney,#JillNotHill,#FF,#dagr8fm,#EU,#TheGOPHasBecome,#HurricaneMatthew,#OffendEveryoneIn4Words,#HillarysBodyDouble,#ReligionOfPeace,#STOPIslam,#BanIslam,#FamousCreatures,#RetireASongOrBand,#DealBreakerIn3Words,#ConspiracySongs,#ClintonScandals,#DNCinPHL,#WhyImGangsta,#WhatILearnedToday,#MakeSexAwkwardIn5Words,#MentalIllnessIcebreakers,#obama,#IShouldGetAMedalFor,#TEAPARTY,#P…,#MyNewCatchPhraseIs,#ThursdayThoughts,#TrumpPence,#WearHoodieForTrayvon,#VPDebate,#np,#showbiz,#SCOTUS,#MySaturdayNightIn4Words,#ImAlwaysForgetting,#fakenews,#HRC,#TrusTED,#WriteAPanel,#WCW,#TeaPartyNews,#HRCOriginalBirther,#InHonorOf,#Blacks4Trump,#IfTheMediaRiggedTheElection,#SundayMorning,#Military,#SongsHannibalWouldSing,#demndebate,#PJnet,#WeedTV,#IfHillaryBecomesPresident,#WednesdayWisdom,#TheResistance,#AndThatsHowIWentViral,#BernieSanders,#TexasJihad,#NotMyPresident
10,adrienne_gg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,agnesgrhm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,aiden7757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,albertmorenmore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,aldrich420,0,3,3,1,0,0,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,alecmooooody,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,aleksey_sokol_,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,alexharritonov,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,alexsvladimirov,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,amandavgreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,ameliebaldwin,4,113,371,48,6,192,0,6,45,146,0,38,130,21,44,97,0,9,10,0,106,75,0,14,0,0,17,48,0,0,0,73,0,0,0,72,0,0,0,0,0,1,0,0,54,54,8,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,0,36,0,0,0,47,3,5,0,0,10,0,0,1,0,34,11,0,38,0,0,0,11,24,0,24,32,0,27,0,0,8,1,7,0,8,0,0,10,0,0,20,26,0,0,0,0,0,0,2,2,0,2,3,31,1,0,0,9,0,23,9,0,37,0,0,2,0,0,1,0,5,0,23,0,1,0,16,0,0,2,33,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,14,10,0,11,0,0,1,0,0,8,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,5,0,1,0,26,0,0,0,6,2,0,27,20,12,12,18,9,0,0,2,0,0,0,1,8,0,29,19,0,4,0,0,0,13,0,0,12,23,0,0,0,9,15,10,3,0,0,0,0,0,10,0,4,0,16,0,0,2,0,0,15,4,9,3,1,2,0,5,9,0,1,0,10,0,3,0,1,0,9,16,17,0,0,0,26,0,0,19,0,5,1,0,0,1,3,5,0,2,0,13,0,1,0,0,2,2,0,9,4,1,0,0,0,0,0,6,5,0,0,2,0,0,0,0,0,0,9,3,8,6,0,6,0,0,1,0,4,2,1,0,10,0,0,3,0,0,0,0,1,0,3,13,7,0,5,0,3,0,10,0,11,5,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,1,2,0,9,15,13,0,0,3,15,9,0,1,0,0,4,0,0,0,0,10,0,0,0,0,0,5,0,0,3,0,7,5,0,9,0,0,5,0,0,9,6,0,0,0,0,12,0,10,0,3,13,0,0,0,0,0,3,11,0,6,0,2
